Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,,,,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14019,10981,0,56.076,43.924,0,0.149412975,0.359477043,0.426078803,93.36028077,97.10823894,34214.72418,32571.46587,1643.258308,1.368588967,1.302858635,0.065730332,3616.938524,0.144677541,264263.8875,0.81539039,10861,0.638527397,7458,0.361472603,4222,0.18460961,2459,0.592881708,0.81539039,0.686557729,0.199406305,0.664457563,0.693304402,0.56076,0.415910478,0.584089522,0.43924,0.525990617,0.56076,0.513365614,0.166840163,0.647111841,0.550512302,0.377086752,0.56076,13.436,3.973,3.276021,3.9780255,4.93E+08,1.07E+07,5331484,99.024,93.97866667,?,0.43346
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14191,10809,0,56.764,43.236,0,0.165604223,0.358662339,0.424621024,93.1479105,96.77436871,34216.38372,32400.08147,1816.30225,1.368655349,1.296003259,0.07265209,3724.670306,0.148986812,272141.6798,0.815615616,10864,0.619606164,7237,0.380393836,4443,0.184384384,2456,0.600187835,0.815615616,0.691512046,0.218779281,0.673277715,0.701263073,0.56764,0.406572618,0.593427382,0.43236,0.530761407,0.56764,0.521954721,0.182777004,0.654811529,0.55697362,0.384721579,0.56764,14.603,3.879,3.0888198,3.8688248,4.97E+08,1.07E+07,5331484,99.104,93.85866667,?,0.43534
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14308,10692,0,57.232,42.768,0,0.172423683,0.358526696,0.424296132,93.11268261,96.70032336,34216.38372,32374.40573,1841.977992,1.368655349,1.294976229,0.07367912,3741.826625,0.149673065,273395.2,0.825225225,10992,0.625428082,7305,0.374571918,4375,0.174774775,2328,0.600754222,0.825225225,0.695322137,0.225028878,0.672448759,0.698310546,0.57232,0.405773229,0.594226771,0.42768,0.541257386,0.57232,0.525693999,0.191659254,0.654326304,0.559218872,0.389263415,0.57232,14.932,3.917,3.2292207,3.8688248,4.89E+08,1.07E+07,5331484,99.076,94.068,?,0.43564
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14025,10975,0,56.1,43.9,0,0.149640214,0.35943001,0.425796628,93.34806571,97.043928,34214.72418,32529.56842,1685.155764,1.368588967,1.301182737,0.067406231,3622.678734,0.144907149,264683.2837,0.816291291,10873,0.639469178,7469,0.360530822,4211,0.183708709,2447,0.592792498,0.816291291,0.686817005,0.199579013,0.665749632,0.694230094,0.561,0.415902537,0.584097463,0.439,0.522221249,0.561,0.513280913,0.166487378,0.64852533,0.551521698,0.37603977,0.561,16.985,5.115,4.1808268,5.1168328,6.16E+08,1.07E+07,5331484,99.04,94.01066667,?,0.43118
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14209,10791,0,56.836,43.164,0,0.166447332,0.358681438,0.424418724,93.15287055,96.72826312,34216.38372,32365.80807,1850.575653,1.368655349,1.294632323,0.074023026,3722.988408,0.148919536,272018.7925,0.817942943,10895,0.620804795,7251,0.379195205,4429,0.182057057,2425,0.600407803,0.817942943,0.692493485,0.220486348,0.674127638,0.702343974,0.56836,0.406541007,0.593458993,0.43164,0.531702106,0.56836,0.522298237,0.184032853,0.655652427,0.557943821,0.384886905,0.56836,17.756,4.929,4.1340265,4.9296316,6.22E+08,1.07E+07,5331484,99.12,94.01466667,?,0.43486
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14327,10673,0,57.308,42.692,0,0.173926393,0.358542751,0.424183626,93.11685239,96.67468234,34216.38372,32349.0056,1867.378116,1.368655349,1.293960224,0.074695125,3743.403528,0.149736141,273510.4159,0.825750751,10999,0.623886986,7287,0.376113014,4393,0.174249249,2321,0.601498414,0.825750751,0.696007087,0.22723848,0.672905258,0.698860195,0.57308,0.404964014,0.595035986,0.42692,0.541096937,0.57308,0.526343054,0.193049616,0.654901456,0.559723672,0.389173636,0.57308,16.96,5.013,4.1184264,4.992032,6.13E+08,1.07E+07,5331484,99.096,94.096,?,0.43632
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13256,11744,0,53.024,46.976,0,0.117762024,0.360205764,0.442473384,93.54953791,100.8447517,34214.72418,362723.3395,-328508.6153,1.368588967,14.50893358,-13.14034461,3701.332188,0.148053288,270429.9303,0.738363363,9835,0.594691781,6946,0.405308219,4734,0.261636637,3485,0.586079495,0.738363363,0.653466662,0.152589974,0.623113388,0.652151047,0.53024,0.413072714,0.586927286,0.46976,0.490284605,0.53024,0.499330482,0.12633195,0.605911186,0.512659723,0.378771082,0.53024,1.134,0.205,0.2028013,0.2028013,2.91E+07,1.07E+07,5331484,96.048,85.82533333,?,0.489483361
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13417,11583,0,53.668,46.332,0,0.12835727,0.357975972,0.440518157,92.96965462,100.3974465,34216.38372,356061.097,-321844.7133,1.368655349,14.24244388,-12.87378853,3918.760509,0.15675042,286322.8098,0.743693694,9906,0.588441781,6873,0.411558219,4807,0.256306306,3414,0.590380833,0.743693694,0.658227848,0.164878919,0.632560857,0.655447386,0.53668,0.40926518,0.59073482,0.46332,0.497131258,0.53668,0.50492046,0.137452567,0.613740597,0.517804065,0.382435805,0.53668,0.796,0.159,0.1248008,0.156001,2.95E+07,1.07E+07,5331484,96.052,85.60133333,?,0.490534015
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13413,11587,0,53.652,46.348,0,0.130250241,0.358062267,0.439928043,92.99206629,100.262955,34216.38372,365579.4184,-331363.0347,1.368655349,14.62317674,-13.25452139,3904.853934,0.156194157,285306.7309,0.74451952,9917,0.588527397,6874,0.411472603,4806,0.25548048,3403,0.590614019,0.74451952,0.658696158,0.165726818,0.63185231,0.658158377,0.53652,0.40768254,0.59231746,0.46348,0.499724694,0.53652,0.506487712,0.139707967,0.61445861,0.521323154,0.389099481,0.53652,0.7,0.148,0.1248008,0.156001,2.93E+07,1.07E+07,5331484,96.148,85.696,?,0.495383186
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13666,11334,0,54.664,45.336,0,0.135563382,0.35916548,0.432690012,93.27936411,98.61500919,34214.72418,61684.93356,-27470.20937,1.368588967,2.467397342,-1.098808375,3716.022747,0.14864091,271503.2646,0.773873874,10308,0.613869863,7170,0.386130137,4510,0.226126126,3012,0.589769997,0.773873874,0.669394117,0.174057151,0.643656259,0.675362725,0.54664,0.414015645,0.585984355,0.45336,0.507347311,0.54664,0.50834727,0.147318719,0.626236074,0.533170365,0.381019847,0.54664,2.193,0.438,0.3432022,0.4368028,7.22E+07,1.07E+07,5331484,97.904,90.27733333,?,0.467788067
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13761,11239,0,55.044,44.956,0,0.145382257,0.358255796,0.43120984,93.04232753,98.27601009,34216.38372,67890.23658,-33673.85286,1.368655349,2.715609463,-1.346954114,3855.076161,0.154203046,281669.7361,0.770870871,10268,0.594691781,6946,0.405308219,4734,0.229129129,3052,0.596491228,0.770870871,0.672561734,0.18981468,0.651685934,0.678881396,0.55044,0.40685889,0.59314111,0.44956,0.508919658,0.55044,0.512870132,0.156870493,0.632848399,0.537049624,0.382307903,0.55044,1.735,0.445,0.3432022,0.4368028,7.30E+07,1.07E+07,5331484,97.88,90.21066667,?,0.466968018
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13930,11070,0,55.72,44.28,0,0.15633091,0.35771175,0.430208102,92.90103378,98.0477065,34216.38372,73139.23846,-38922.85474,1.368655349,2.925569539,-1.55691419,3895.55015,0.155822006,284626.9534,0.783108108,10431,0.600256849,7011,0.399743151,4669,0.216891892,2889,0.598039216,0.783108108,0.678174371,0.198641462,0.654336575,0.67874711,0.5572,0.40442089,0.59557911,0.4428,0.519978207,0.5572,0.519332793,0.169392974,0.635685658,0.540534542,0.391521982,0.5572,1.781,0.441,0.3588023,0.4524029,7.30E+07,1.07E+07,5331484,97.912,90.40266667,?,0.469948197
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13868,11132,0,55.472,44.528,0,0.145900428,0.358643335,0.429138923,93.14375724,97.80567526,34214.72418,35303.30127,-1088.577092,1.368588967,1.412132051,-0.043543084,3741.932273,0.149677291,273396.2888,0.791816817,10547,0.62140411,7258,0.37859589,4422,0.208183183,2773,0.592361696,0.791816817,0.677718876,0.187797204,0.654430516,0.685654545,0.55472,0.412630642,0.587369358,0.44528,0.513674122,0.55472,0.512938564,0.159133291,0.637271454,0.542620521,0.380973127,0.55472,3.989,0.894,0.7332047,0.8580055,1.45E+08,1.07E+07,5331484,98.504,91.69733333,?,0.45042
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13968,11032,0,55.872,44.128,0,0.155879968,0.358386215,0.428150991,93.07619854,97.57887503,34216.38372,36278.29532,-2061.911598,1.368655349,1.451131813,-0.082476464,3805.885436,0.152235417,278075.6337,0.789264264,10513,0.604965753,7066,0.395034247,4614,0.210735736,2807,0.59804312,0.789264264,0.680475096,0.201264445,0.659397802,0.68766159,0.55872,0.406204955,0.593795045,0.44128,0.519478298,0.55872,0.518113392,0.169289897,0.641533903,0.545595683,0.385315657,0.55872,3.476,0.786,0.6084039,0.7956051,1.47E+08,1.07E+07,5331484,98.396,91.78133333,?,0.45338
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14105,10895,0,56.42,43.58,0,0.164245292,0.357972357,0.427284453,92.96871573,97.38138443,34216.38372,39371.34085,-5154.957133,1.368655349,1.574853634,-0.206198285,3842.74683,0.153709873,280768.8981,0.8,10656,0.609589041,7120,0.390410959,4560,0.2,2664,0.599459946,0.8,0.685361461,0.209584704,0.663196977,0.687447155,0.5642,0.40456714,0.59543286,0.4358,0.528641335,0.5642,0.52275602,0.179348897,0.644470185,0.548278149,0.390885708,0.5642,4.177,0.845,0.6708043,0.8424054,1.47E+08,1.07E+07,5331484,98.496,91.968,?,0.45438
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13981,11019,0,55.924,44.076,0,0.152356315,0.35865663,0.427489817,93.14721009,97.42982525,34214.72418,32833.97809,1380.746086,1.368588967,1.313359124,0.055229843,3740.491694,0.149619668,273291.036,0.800375375,10661,0.622773973,7274,0.377226027,4406,0.199624625,2659,0.59442431,0.800375375,0.682194849,0.196794588,0.660372184,0.689080322,0.55924,0.411182491,0.588817509,0.44076,0.519968847,0.55924,0.515990285,0.166885479,0.642749447,0.546795811,0.382382338,0.55924,7.413,1.844,1.4820095,1.8564119,2.90E+08,1.07E+07,5331484,98.716,92.592,?,0.4414
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14086,10914,0,56.344,43.656,0,0.161465592,0.358557159,0.426751936,93.12059414,97.26001975,34216.38372,32774.79207,1441.591645,1.368655349,1.310991683,0.057663666,3765.666557,0.150626662,275137.0559,0.802777778,10693,0.611643836,7144,0.388356164,4536,0.197222222,2627,0.599484218,0.802777778,0.686394711,0.210912816,0.664466851,0.693002381,0.56344,0.405924654,0.594075346,0.43656,0.525184956,0.56344,0.520569336,0.176814056,0.64641934,0.549803594,0.386167028,0.56344,7.934,1.79,1.4664094,1.7940115,2.93E+08,1.07E+07,5331484,98.768,92.72133333,?,0.44334
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14145,10855,0,56.58,43.42,0,0.164902687,0.358355205,0.426060181,93.06814486,97.10236356,34216.38372,34818.43746,-602.0537373,1.368655349,1.392737498,-0.024082149,3779.569442,0.151182778,276152.8652,0.807957958,10762,0.615239726,7186,0.384760274,4494,0.192042042,2558,0.599621128,0.807957958,0.688371498,0.213664393,0.666259137,0.691213896,0.5658,0.405702857,0.594297143,0.4342,0.532297747,0.5658,0.52275419,0.181656119,0.647820074,0.552508858,0.390220234,0.5658,7.97,2.105,1.6224104,1.9812127,2.93E+08,1.07E+07,5331484,98.732,92.896,?,0.44512
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13960,11040,0,55.84,44.16,0,0.14950722,0.358895662,0.427175659,93.20928927,97.35822499,34214.72418,32769.22148,1445.502705,1.368588967,1.310768859,0.057820108,3707.362976,0.148294519,270870.5569,0.803603604,10704,0.626883562,7322,0.373116438,4358,0.196396396,2616,0.593808943,0.803603604,0.682957953,0.196593287,0.661356346,0.689674477,0.5584,0.412862612,0.587137388,0.4416,0.517393261,0.5584,0.514089862,0.164470635,0.643749207,0.547343958,0.379617181,0.5584,11.995,3.046,2.4492157,3.0420195,4.37E+08,1.07E+07,5331484,98.856,92.88533333,?,0.43952
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14116,10884,0,56.464,43.536,0,0.162997761,0.35833431,0.426057974,93.06271836,97.10186052,34216.38372,32647.66429,1568.719432,1.368655349,1.305906571,0.062748777,3785.233479,0.151409339,276566.706,0.80503003,10723,0.612756849,7157,0.387243151,4523,0.19496997,2597,0.599720358,0.80503003,0.687371795,0.212553613,0.666840377,0.695348156,0.56464,0.405944236,0.594055764,0.43536,0.530385122,0.56464,0.521476262,0.179240839,0.649284002,0.552288003,0.387525258,0.56464,10.944,2.943,2.4180155,2.9484189,4.40E+08,1.07E+07,5331484,98.768,92.976,?,0.43984
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14204,10796,0,56.816,43.184,0,0.168882242,0.35826831,0.425546752,93.04557741,96.98534929,34216.38372,32582.69753,1633.686187,1.368655349,1.303307901,0.065347447,3789.291254,0.15157165,276863.1859,0.811786787,10813,0.613099315,7161,0.386900685,4519,0.188213213,2507,0.601591187,0.811786787,0.691058989,0.220529948,0.668343245,0.693768117,0.56816,0.403966795,0.596033205,0.43184,0.533593527,0.56816,0.524447925,0.186052968,0.650038431,0.554544049,0.390247672,0.56816,11.263,3.036,2.4336156,3.0264194,4.39E+08,1.07E+07,5331484,98.856,93.16533333,?,0.44216
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13946,11054,0,55.784,44.216,0,0.147552478,0.358983646,0.426997335,93.23213988,97.31758299,34214.72418,32740.70823,1474.01595,1.368588967,1.309628329,0.058960638,3689.057769,0.147562311,269533.1261,0.804279279,10713,0.629965753,7358,0.370034247,4322,0.195720721,2607,0.592828288,0.804279279,0.682552324,0.194302437,0.662131451,0.690162918,0.55784,0.414342655,0.585657345,0.44216,0.518114936,0.55784,0.512992975,0.162740497,0.644337182,0.547925693,0.378282963,0.55784,15.987,4.078,3.4476221,4.0716261,5.83E+08,1.07E+07,5331484,98.86,93.06133333,?,0.43686
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14194,10806,0,56.776,43.224,0,0.168894843,0.358253163,0.425555054,93.04164362,96.98724133,34216.38372,32561.69497,1654.688753,1.368655349,1.302467799,0.06618755,3790.215869,0.151608635,276930.7425,0.807432432,10755,0.60984589,7123,0.39015411,4557,0.192567568,2565,0.601577358,0.807432432,0.689467274,0.218408956,0.668921972,0.697027758,0.56776,0.403475931,0.596524069,0.43224,0.532694086,0.56776,0.52444001,0.185016194,0.651282761,0.553941606,0.389241115,0.56776,16.11,4.181,3.3852217,4.0872262,5.88E+08,1.07E+07,5331484,98.896,93.136,?,0.43866
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14218,10782,0,56.872,43.128,0,0.169129287,0.358043106,0.425081293,92.98708999,96.87926761,34216.38372,32503.65617,1712.727547,1.368655349,1.300146247,0.068509102,3812.952844,0.152518114,278592.0113,0.81463964,10851,0.614811644,7181,0.385188356,4499,0.18536036,2469,0.601763531,0.81463964,0.692204644,0.222358557,0.670320882,0.69580063,0.56872,0.404300416,0.595699584,0.43128,0.535082704,0.56872,0.524412913,0.186969849,0.652037666,0.556396104,0.389921047,0.56872,15.81,4.086,3.3540215,4.056026,5.85E+08,1.07E+07,5331484,98.892,93.27466667,?,0.43986
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13985,11015,0,55.94,44.06,0,0.150366138,0.35895335,0.426781992,93.22427148,97.26850379,34214.72418,32702.002,1512.722183,1.368588967,1.30808008,0.060508887,3689.699804,0.147587992,269580.035,0.806531532,10743,0.628938356,7346,0.371061644,4334,0.193468468,2577,0.593896843,0.806531532,0.684071444,0.198117154,0.662968769,0.690638693,0.5594,0.413217995,0.586782005,0.4406,0.520368088,0.5594,0.51444413,0.166010071,0.645168135,0.548643714,0.379689042,0.5594,19.181,5.324,4.4304284,5.304034,7.29E+08,1.07E+07,5331484,98.908,93.152,?,0.43624
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14213,10787,0,56.852,43.148,0,0.170202377,0.358194955,0.425303464,93.02652659,96.9299021,34216.38372,32516.63893,1699.744786,1.368655349,1.300665557,0.067989791,3789.519739,0.15158079,276879.88,0.808708709,10772,0.608732877,7110,0.391267123,4570,0.191291291,2548,0.602393468,0.808708709,0.69046856,0.221087408,0.670253096,0.698282481,0.56852,0.402852549,0.597147451,0.43148,0.533950121,0.56852,0.525019052,0.186657574,0.652359826,0.554834448,0.389494572,0.56852,18.851,5.617,4.5708293,5.5224354,7.33E+08,1.07E+07,5331484,98.916,93.22133333,?,0.43738
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 12 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14278,10722,0,57.112,42.888,0,0.173599449,0.35808331,0.424895598,92.99753112,96.83694631,34216.38372,32470.32224,1746.061474,1.368655349,1.29881289,0.069842459,3808.293838,0.152331754,278251.6027,0.816891892,10881,0.613869863,7170,0.386130137,4510,0.183108108,2439,0.602792089,0.816891892,0.693698001,0.226102263,0.671004206,0.69634206,0.57112,0.402720441,0.597279559,0.42888,0.538782294,0.57112,0.526899547,0.191760952,0.652774275,0.556978552,0.392588219,0.57112,18.689,5.316,4.4928288,5.304034,7.31E+08,1.07E+07,5331484,98.904,93.42666667,?,0.43902
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13252,11748,0,53.008,46.992,0,0.11792677,0.360324062,0.444650228,93.58026119,101.3408794,34214.72418,592833.071,-558618.3468,1.368588967,23.71332284,-22.34473387,3692.670182,0.147706807,269797.0594,0.739339339,9848,0.594520548,6944,0.405479452,4736,0.260660661,3472,0.586469747,0.739339339,0.654091392,0.153861005,0.618348856,0.645487639,0.53008,0.412571174,0.587428826,0.46992,0.490024288,0.53008,0.499343615,0.126686426,0.602126894,0.508853293,0.379124035,0.53008,1.218,0.223,0.2184014,0.2340015,3.20E+07,1.07E+07,5331484,95.552,84.98933333,?,0.49208979
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13317,11683,0,53.268,46.732,0,0.125184419,0.357827997,0.44330175,92.93122397,101.0318486,34216.38372,586193.0514,-551976.6677,1.368655349,23.44772206,-22.07906671,3965.550631,0.158622025,289741.513,0.735885886,9802,0.582106164,6799,0.417893836,4881,0.264114114,3518,0.590446359,0.735885886,0.655192006,0.162439517,0.630894579,0.652994296,0.53268,0.407786788,0.592213212,0.46732,0.494698351,0.53268,0.503368507,0.134116643,0.610512977,0.514657557,0.384350864,0.53268,0.963,0.153,0.1092007,0.156001,3.23E+07,1.07E+07,5331484,95.612,84.84266667,?,0.493241468
