@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
3246,593,2050,1718,18692,0.084174,0.224366,0.256599,0.224366,0.743401,0.239403,0.100247,2.238129,0.559628
3247,593,2050,1717,18693,0.084125,0.224366,0.25671,0.224366,0.74329,0.239451,0.100204,2.239097,0.559798
3248,593,2050,1716,18694,0.084076,0.224366,0.256821,0.224366,0.743179,0.239499,0.10016,2.240067,0.559818
3249,593,2050,1715,18695,0.084027,0.224366,0.256932,0.224366,0.743068,0.239548,0.100117,2.241038,0.559822
3250,593,2050,1714,18696,0.083978,0.224366,0.257044,0.224366,0.742956,0.239596,0.100074,2.242009,0.559913
3251,593,2050,1713,18697,0.083929,0.224366,0.257155,0.224366,0.742845,0.239644,0.10003,2.242981,0.559977
3252,593,2050,1712,18698,0.08388,0.224366,0.257267,0.224366,0.742733,0.239693,0.099987,2.243955,0.56002
3253,593,2050,1711,18699,0.083831,0.224366,0.257378,0.224366,0.742622,0.239741,0.099944,2.244928,0.560384
3254,593,2050,1710,18700,0.083782,0.224366,0.25749,0.224366,0.74251,0.23979,0.0999,2.245903,0.560481
3255,593,2050,1709,18701,0.083733,0.224366,0.257602,0.224366,0.742398,0.239838,0.099857,2.246879,0.560499
3256,593,2050,1707,18703,0.083635,0.224366,0.257826,0.224366,0.742174,0.239935,0.09977,2.248833,0.560558
3257,592,2051,1705,18705,0.083537,0.223988,0.257727,0.223988,0.742273,0.239676,0.09964,2.247973,0.560651
3258,590,2053,1701,18709,0.083341,0.223231,0.257529,0.223231,0.742471,0.239157,0.09938,2.246245,0.560712
3259,590,2053,1700,18710,0.083293,0.223231,0.257642,0.223231,0.742358,0.239205,0.099336,2.247226,0.560858
3260,590,2053,1697,18713,0.083146,0.223231,0.25798,0.223231,0.74202,0.239351,0.099206,2.250174,0.561245
3261,590,2053,1696,18714,0.083097,0.223231,0.258093,0.223231,0.741907,0.239399,0.099163,2.251158,0.561358
3262,586,2057,1692,18718,0.082901,0.221718,0.257243,0.221718,0.742757,0.238163,0.098816,2.243749,0.561488
3263,585,2058,1676,18734,0.082117,0.221339,0.258735,0.221339,0.741265,0.238581,0.098078,2.256761,0.561614
3264,584,2059,1676,18734,0.082117,0.220961,0.258407,0.220961,0.741593,0.238221,0.098035,2.2539,0.561733
3265,584,2059,1675,18735,0.082068,0.220961,0.258521,0.220961,0.741479,0.23827,0.097992,2.254898,0.561877
3266,584,2059,1673,18737,0.08197,0.220961,0.258751,0.220961,0.741249,0.238367,0.097905,2.256896,0.561893
3267,584,2059,1672,18738,0.081921,0.220961,0.258865,0.220961,0.741135,0.238416,0.097861,2.257897,0.561911
3268,584,2059,1671,18739,0.081872,0.220961,0.25898,0.220961,0.74102,0.238465,0.097818,2.258898,0.561979
3269,584,2059,1670,18740,0.081823,0.220961,0.259095,0.220961,0.740905,0.238513,0.097775,2.2599,0.562096
3270,584,2059,1669,18741,0.081774,0.220961,0.25921,0.220961,0.74079,0.238562,0.097731,2.260903,0.562236
3271,584,2059,1666,18744,0.081627,0.220961,0.259556,0.220961,0.740444,0.238708,0.097601,2.263918,0.562319
3272,584,2059,1665,18745,0.081578,0.220961,0.259671,0.220961,0.740329,0.238757,0.097558,2.264924,0.562434
3273,584,2059,1664,18746,0.081529,0.220961,0.259786,0.220961,0.740214,0.238806,0.097514,2.265932,0.56245
3274,584,2059,1663,18747,0.08148,0.220961,0.259902,0.220961,0.740098,0.238855,0.097471,2.26694,0.562455
3275,583,2060,1662,18748,0.081431,0.220583,0.259688,0.220583,0.740312,0.238543,0.097384,2.265075,0.562808
3276,583,2060,1661,18749,0.081382,0.220583,0.259804,0.220583,0.740196,0.238592,0.097341,2.266084,0.563029
3277,583,2060,1660,18750,0.081333,0.220583,0.25992,0.220583,0.74008,0.238641,0.097298,2.267094,0.563144
3278,583,2060,1659,18751,0.081284,0.220583,0.260036,0.220583,0.739964,0.23869,0.097254,2.268105,0.563229
3279,582,2061,1659,18751,0.081284,0.220204,0.259705,0.220204,0.740295,0.238329,0.097211,2.265225,0.56327
3280,582,2061,1657,18753,0.081186,0.220204,0.259937,0.220204,0.740063,0.238427,0.097124,2.267249,0.563395
3281,582,2061,1655,18755,0.081088,0.220204,0.26017,0.220204,0.73983,0.238525,0.097037,2.269276,0.563397
3282,581,2062,1655,18755,0.081088,0.219826,0.259839,0.219826,0.740161,0.238164,0.096994,2.26639,0.563455
3283,581,2062,1654,18756,0.081039,0.219826,0.259955,0.219826,0.740045,0.238212,0.096951,2.267404,0.563471
3284,581,2062,1653,18757,0.08099,0.219826,0.260072,0.219826,0.739928,0.238261,0.096907,2.268419,0.563667
3285,581,2062,1652,18758,0.080941,0.219826,0.260188,0.219826,0.739812,0.23831,0.096864,2.269435,0.563723
3286,579,2064,1651,18759,0.080892,0.219069,0.259641,0.219069,0.740359,0.237636,0.096734,2.264665,0.563744
3287,578,2065,1649,18761,0.080794,0.218691,0.259542,0.218691,0.740458,0.237372,0.096603,2.263799,0.564207
3288,578,2065,1648,18762,0.080745,0.218691,0.259659,0.218691,0.740341,0.23742,0.09656,2.264816,0.56432
3289,577,2066,1645,18765,0.080598,0.218313,0.259676,0.218313,0.740324,0.237205,0.096387,2.264968,0.564369
3290,577,2066,1644,18766,0.080549,0.218313,0.259793,0.218313,0.740207,0.237253,0.096343,2.265988,0.564433
3291,577,2066,1643,18767,0.0805,0.218313,0.25991,0.218313,0.74009,0.237302,0.0963,2.267008,0.564488
3292,577,2066,1642,18768,0.080451,0.218313,0.260027,0.218313,0.739973,0.237351,0.096256,2.26803,0.564504
3293,577,2066,1641,18769,0.080402,0.218313,0.260144,0.218313,0.739856,0.2374,0.096213,2.269053,0.564626
3294,576,2067,1638,18772,0.080255,0.217934,0.260163,0.217934,0.739837,0.237183,0.09604,2.269212,0.564666
3295,575,2068,1638,18772,0.080255,0.217556,0.259828,0.217556,0.740172,0.23682,0.095996,2.266296,0.564689
3296,574,2069,1637,18773,0.080206,0.217177,0.259611,0.217177,0.740389,0.236506,0.095909,2.264402,0.564748
3297,573,2070,1633,18777,0.08001,0.216799,0.259746,0.216799,0.740254,0.236337,0.095693,2.26558,0.565136
3298,572,2071,1633,18777,0.08001,0.216421,0.25941,0.216421,0.74059,0.235974,0.095649,2.262652,0.56526
3299,571,2072,1629,18781,0.079814,0.216042,0.259545,0.216042,0.740455,0.235804,0.095432,2.263829,0.565388
3300,571,2072,1627,18783,0.079716,0.216042,0.259782,0.216042,0.740218,0.235902,0.095346,2.265889,0.565484
3301,571,2072,1626,18784,0.079667,0.216042,0.2599,0.216042,0.7401,0.23595,0.095302,2.266921,0.565514
3302,570,2073,1624,18786,0.079569,0.215664,0.259799,0.215664,0.740201,0.235683,0.095172,2.266045,0.565551
3303,570,2073,1623,18787,0.07952,0.215664,0.259918,0.215664,0.740082,0.235732,0.095129,2.267078,0.565626
3304,570,2073,1619,18791,0.079324,0.215664,0.260393,0.215664,0.739607,0.235927,0.094955,2.271221,0.565747
3305,569,2074,1619,18791,0.079324,0.215286,0.260055,0.215286,0.739945,0.235562,0.094912,2.268273,0.566166
3306,569,2074,1618,18792,0.079275,0.215286,0.260174,0.215286,0.739826,0.235611,0.094868,2.26931,0.56618
3307,568,2075,1618,18792,0.079275,0.214907,0.259835,0.214907,0.740165,0.235245,0.094825,2.266358,0.566326
3308,567,2076,1614,18796,0.079079,0.214529,0.259972,0.214529,0.740028,0.235075,0.094608,2.267554,0.566372
3309,565,2078,1613,18797,0.07903,0.213772,0.259412,0.213772,0.740588,0.234391,0.094478,2.262668,0.566437
3310,564,2079,1613,18797,0.07903,0.213394,0.259072,0.213394,0.740928,0.234025,0.094435,2.259701,0.566482
3311,563,2080,1613,18797,0.07903,0.213016,0.258732,0.213016,0.741268,0.233658,0.094391,2.256731,0.566516
3312,562,2081,1612,18798,0.078981,0.212637,0.25851,0.212637,0.74149,0.23334,0.094304,2.254795,0.56662
3313,562,2081,1611,18799,0.078932,0.212637,0.258629,0.212637,0.741371,0.233389,0.094261,2.255833,0.566897
3314,562,2081,1609,18801,0.078834,0.212637,0.258867,0.212637,0.741133,0.233486,0.094174,2.257911,0.567257
3315,562,2081,1608,18802,0.078785,0.212637,0.258986,0.212637,0.741014,0.233534,0.094131,2.258951,0.56751
3316,562,2081,1606,18804,0.078687,0.212637,0.259225,0.212637,0.740775,0.233631,0.094044,2.261035,0.567808
3317,556,2087,1591,18819,0.077952,0.210367,0.258966,0.210367,0.741034,0.23215,0.093133,2.258775,0.5679
3318,556,2087,1588,18822,0.077805,0.210367,0.259328,0.210367,0.740672,0.232296,0.093003,2.261936,0.567964
3319,556,2087,1587,18823,0.077756,0.210367,0.259449,0.210367,0.740551,0.232344,0.09296,2.262991,0.568523
3320,556,2087,1586,18824,0.077707,0.210367,0.25957,0.210367,0.74043,0.232393,0.092916,2.264048,0.568602
3321,555,2088,1586,18824,0.077707,0.209989,0.259225,0.209989,0.740775,0.232023,0.092873,2.261031,0.568923
3322,555,2088,1585,18825,0.077658,0.209989,0.259346,0.209989,0.740654,0.232072,0.09283,2.262088,0.568983
3323,553,2090,1585,18825,0.077658,0.209232,0.258653,0.209232,0.741347,0.231332,0.092743,2.256045,0.569132
3324,553,2090,1581,18829,0.077462,0.209232,0.259138,0.209232,0.740862,0.231526,0.092569,2.260274,0.569319
3325,553,2090,1579,18831,0.077364,0.209232,0.259381,0.209232,0.740619,0.231623,0.092483,2.262394,0.569568
3326,553,2090,1578,18832,0.077315,0.209232,0.259503,0.209232,0.740497,0.231672,0.092439,2.263456,0.569646
3327,553,2090,1577,18833,0.077266,0.209232,0.259624,0.209232,0.740376,0.23172,0.092396,2.264518,0.569921
3328,553,2090,1575,18835,0.077168,0.209232,0.259868,0.209232,0.740132,0.231817,0.092309,2.266647,0.569967
3329,553,2090,1570,18840,0.076923,0.209232,0.26048,0.209232,0.73952,0.23206,0.092092,2.271985,0.56997
3330,553,2090,1567,18843,0.076776,0.209232,0.260849,0.209232,0.739151,0.232207,0.091962,2.2752,0.570132
3331,553,2090,1566,18844,0.076727,0.209232,0.260972,0.209232,0.739028,0.232255,0.091919,2.276274,0.570385
3332,552,2091,1566,18844,0.076727,0.208854,0.260623,0.208854,0.739377,0.231884,0.091875,2.27323,0.570607
3333,551,2092,1566,18844,0.076727,0.208475,0.260274,0.208475,0.739726,0.231513,0.091832,2.270184,0.570639
3334,551,2092,1562,18848,0.076531,0.208475,0.260767,0.208475,0.739233,0.231707,0.091658,2.274481,0.570646
3335,551,2092,1561,18849,0.076482,0.208475,0.26089,0.208475,0.73911,0.231756,0.091615,2.275558,0.570683
3336,551,2092,1554,18856,0.076139,0.208475,0.261758,0.208475,0.738242,0.232098,0.091311,2.283126,0.570884
3337,551,2092,1553,18857,0.07609,0.208475,0.261882,0.208475,0.738118,0.232147,0.091268,2.284211,0.571125
3338,550,2093,1552,18858,0.076041,0.208097,0.261656,0.208097,0.738344,0.231823,0.091181,2.282234,0.571252
3339,550,2093,1550,18860,0.075943,0.208097,0.261905,0.208097,0.738095,0.231921,0.091094,2.284408,0.57129
3340,550,2093,1549,18861,0.075894,0.208097,0.26203,0.208097,0.73797,0.23197,0.091051,2.285496,0.57146
3341,549,2094,1549,18861,0.075894,0.207719,0.261678,0.207719,0.738322,0.231597,0.091008,2.282428,0.571516
3342,549,2094,1548,18862,0.075845,0.207719,0.261803,0.207719,0.738197,0.231646,0.090964,2.283517,0.571529
3343,548,2095,1548,18862,0.075845,0.20734,0.26145,0.20734,0.73855,0.231272,0.090921,2.280445,0.571608
3344,547,2096,1548,18862,0.075845,0.206962,0.261098,0.206962,0.738902,0.230899,0.090878,2.27737,0.571651
3345,547,2096,1545,18865,0.075698,0.206962,0.261472,0.206962,0.738528,0.231045,0.090747,2.280636,0.571951
3346,546,2097,1544,18866,0.075649,0.206583,0.261244,0.206583,0.738756,0.23072,0.090661,2.278645,0.572118
3347,544,2099,1533,18877,0.07511,0.205827,0.261916,0.205827,0.738084,0.230508,0.090097,2.284508,0.572211
3348,544,2099,1532,18878,0.075061,0.205827,0.262042,0.205827,0.737958,0.230557,0.090053,2.285608,0.572404
3349,544,2099,1531,18879,0.075012,0.205827,0.262169,0.205827,0.737831,0.230606,0.09001,2.28671,0.572615
3350,544,2099,1530,18880,0.074963,0.205827,0.262295,0.205827,0.737705,0.230655,0.089967,2.287813,0.572616
3351,544,2099,1529,18881,0.074914,0.205827,0.262422,0.205827,0.737578,0.230704,0.089923,2.288916,0.572662
3352,544,2099,1528,18882,0.074865,0.205827,0.262548,0.205827,0.737452,0.230753,0.08988,2.290021,0.573303
3353,542,2101,1510,18900,0.073983,0.20507,0.264133,0.20507,0.735867,0.230884,0.089012,2.303839,0.573371
3354,542,2101,1509,18901,0.073934,0.20507,0.264261,0.20507,0.735739,0.230933,0.088969,2.304963,0.573625
3355,541,2102,1502,18908,0.073591,0.204692,0.264807,0.204692,0.735193,0.230901,0.088622,2.309719,0.573626
3356,541,2102,1499,18911,0.073444,0.204692,0.265196,0.204692,0.734804,0.231048,0.088492,2.313116,0.573883
3357,541,2102,1498,18912,0.073395,0.204692,0.265326,0.204692,0.734674,0.231098,0.088448,2.31425,0.573913
3358,541,2102,1496,18914,0.073297,0.204692,0.265587,0.204692,0.734413,0.231197,0.088362,2.316523,0.574012
3359,541,2102,1495,18915,0.073248,0.204692,0.265717,0.204692,0.734283,0.231246,0.088318,2.31766,0.574136
3360,540,2103,1495,18915,0.073248,0.204313,0.265356,0.204313,0.734644,0.230868,0.088275,2.314513,0.574202
3361,539,2104,1495,18915,0.073248,0.203935,0.264995,0.203935,0.735005,0.23049,0.088231,2.311363,0.57434
3362,538,2105,1493,18917,0.07315,0.203557,0.264894,0.203557,0.735106,0.23021,0.088101,2.310482,0.574861
3363,537,2106,1493,18917,0.07315,0.203178,0.264532,0.203178,0.735468,0.229831,0.088058,2.307324,0.574919
3364,537,2106,1492,18918,0.073101,0.203178,0.264662,0.203178,0.735338,0.22988,0.088015,2.308461,0.575471
3365,537,2106,1491,18919,0.073052,0.203178,0.264793,0.203178,0.735207,0.229929,0.087971,2.309599,0.575516
3366,537,2106,1490,18920,0.073003,0.203178,0.264924,0.203178,0.735076,0.229979,0.087928,2.310739,0.575592
3367,537,2106,1489,18921,0.072954,0.203178,0.265054,0.203178,0.734946,0.230028,0.087884,2.311879,0.575695
3368,537,2106,1486,18924,0.072807,0.203178,0.265447,0.203178,0.734553,0.230176,0.087754,2.315308,0.575725
3369,537,2106,1483,18927,0.07266,0.203178,0.265842,0.203178,0.734158,0.230324,0.087624,2.318746,0.575813
3370,536,2107,1483,18927,0.07266,0.2028,0.265478,0.2028,0.734522,0.229944,0.087581,2.315574,0.57627
3371,535,2108,1483,18927,0.07266,0.202421,0.265114,0.202421,0.734886,0.229564,0.087537,2.3124,0.576294
3372,534,2109,1481,18929,0.072562,0.202043,0.265012,0.202043,0.734988,0.229283,0.087407,2.311514,0.576573
3373,534,2109,1480,18930,0.072513,0.202043,0.265144,0.202043,0.734856,0.229332,0.087364,2.312662,0.576591
3374,532,2111,1476,18934,0.072317,0.201286,0.26494,0.201286,0.73506,0.228768,0.087104,2.310884,0.576611
3375,532,2111,1473,18937,0.072171,0.201286,0.265337,0.201286,0.734663,0.228916,0.086973,2.314342,0.576763
3376,532,2111,1472,18938,0.072122,0.201286,0.265469,0.201286,0.734531,0.228965,0.08693,2.315497,0.576973
3377,532,2111,1471,18939,0.072073,0.201286,0.265602,0.201286,0.734398,0.229014,0.086887,2.316653,0.577136
3378,532,2111,1470,18940,0.072024,0.201286,0.265734,0.201286,0.734266,0.229064,0.086843,2.31781,0.577227
3379,532,2111,1469,18941,0.071975,0.201286,0.265867,0.201286,0.734133,0.229113,0.0868,2.318968,0.577313
3380,532,2111,1468,18942,0.071926,0.201286,0.266,0.201286,0.734,0.229162,0.086757,2.320128,0.577348
3381,532,2111,1466,18944,0.071828,0.201286,0.266266,0.201286,0.733734,0.229261,0.08667,2.32245,0.577522
3382,532,2111,1465,18945,0.071779,0.201286,0.2664,0.201286,0.7336,0.22931,0.086626,2.323613,0.577538
3383,532,2111,1464,18946,0.07173,0.201286,0.266533,0.201286,0.733467,0.22936,0.086583,2.324777,0.577594
3384,529,2114,1460,18950,0.071534,0.200151,0.265963,0.200151,0.734037,0.228411,0.086279,2.319803,0.577765
3385,529,2114,1458,18952,0.071436,0.200151,0.26623,0.200151,0.73377,0.22851,0.086193,2.322138,0.577771
3386,529,2114,1457,18953,0.071387,0.200151,0.266365,0.200151,0.733635,0.228559,0.086149,2.323308,0.577819
3387,529,2114,1456,18954,0.071338,0.200151,0.266499,0.200151,0.733501,0.228608,0.086106,2.324478,0.577871
3388,525,2118,1443,18967,0.070701,0.198638,0.266768,0.198638,0.733232,0.227716,0.085368,2.326829,0.578006
3389,525,2118,1442,18968,0.070652,0.198638,0.266904,0.198638,0.733096,0.227766,0.085325,2.328012,0.578233
3390,524,2119,1442,18968,0.070652,0.19826,0.266531,0.19826,0.733469,0.227381,0.085282,2.32476,0.578241
3391,523,2120,1440,18970,0.070554,0.197881,0.266429,0.197881,0.733571,0.227095,0.085152,2.323869,0.5783
3392,523,2120,1439,18971,0.070505,0.197881,0.266565,0.197881,0.733435,0.227144,0.085108,2.325054,0.578379
3393,522,2121,1439,18971,0.070505,0.197503,0.266191,0.197503,0.733809,0.226759,0.085065,2.321791,0.578535
3394,522,2121,1438,18972,0.070456,0.197503,0.266327,0.197503,0.733673,0.226809,0.085021,2.322976,0.578547
3395,520,2123,1432,18978,0.070162,0.196746,0.266393,0.196746,0.733607,0.226333,0.084674,2.32356,0.578635
3396,519,2124,1427,18983,0.069917,0.196368,0.266701,0.196368,0.733299,0.226193,0.084414,2.326242,0.578699
3397,518,2125,1426,18984,0.069868,0.195989,0.266461,0.195989,0.733539,0.225856,0.084327,2.324148,0.578712
3398,518,2125,1425,18985,0.069819,0.195989,0.266598,0.195989,0.733402,0.225905,0.084284,2.325344,0.578806
3399,517,2126,1425,18985,0.069819,0.195611,0.26622,0.195611,0.73378,0.225518,0.084241,2.32205,0.579222
3400,517,2126,1423,18987,0.069721,0.195611,0.266495,0.195611,0.733505,0.225616,0.084154,2.324444,0.579386
3401,517,2126,1421,18989,0.069623,0.195611,0.26677,0.195611,0.73323,0.225715,0.084067,2.326843,0.579452
3402,517,2126,1420,18990,0.069574,0.195611,0.266908,0.195611,0.733092,0.225764,0.084024,2.328044,0.579617
3403,516,2127,1419,18991,0.069525,0.195233,0.266667,0.195233,0.733333,0.225426,0.083937,2.325943,0.579698
3404,516,2127,1417,18993,0.069427,0.195233,0.266943,0.195233,0.733057,0.225524,0.08385,2.328349,0.579911
3405,516,2127,1416,18994,0.069378,0.195233,0.267081,0.195233,0.732919,0.225574,0.083807,2.329554,0.580247
3406,516,2127,1415,18995,0.069329,0.195233,0.267219,0.195233,0.732781,0.225623,0.083764,2.330761,0.580254
3407,516,2127,1414,18996,0.06928,0.195233,0.267358,0.195233,0.732642,0.225672,0.08372,2.331969,0.580397
3408,516,2127,1413,18997,0.069231,0.195233,0.267496,0.195233,0.732504,0.225722,0.083677,2.333177,0.580676
3409,515,2128,1411,18999,0.069133,0.194854,0.267394,0.194854,0.732606,0.225432,0.083547,2.332283,0.580817
3410,515,2128,1410,19000,0.069084,0.194854,0.267532,0.194854,0.732468,0.225482,0.083503,2.333495,0.580824
3411,515,2128,1409,19001,0.069035,0.194854,0.267672,0.194854,0.732328,0.225531,0.08346,2.334707,0.581019
3412,515,2128,1408,19002,0.068986,0.194854,0.267811,0.194854,0.732189,0.22558,0.083416,2.335921,0.581069
3413,515,2128,1407,19003,0.068937,0.194854,0.26795,0.194854,0.73205,0.22563,0.083373,2.337137,0.581477
3414,515,2128,1406,19004,0.068888,0.194854,0.26809,0.194854,0.73191,0.225679,0.08333,2.338353,0.581498
3415,515,2128,1402,19008,0.068692,0.194854,0.268649,0.194854,0.731351,0.225877,0.083156,2.343233,0.581521
3416,515,2128,1401,19009,0.068643,0.194854,0.268789,0.194854,0.731211,0.225927,0.083113,2.344456,0.581535
3417,514,2129,1401,19009,0.068643,0.194476,0.268407,0.194476,0.731593,0.225538,0.083069,2.341125,0.581696
3418,514,2129,1400,19010,0.068594,0.194476,0.268548,0.194476,0.731452,0.225587,0.083026,2.342348,0.581855
3419,514,2129,1399,19011,0.068545,0.194476,0.268688,0.194476,0.731312,0.225637,0.082983,2.343573,0.581947
3420,514,2129,1393,19017,0.068251,0.194476,0.269533,0.194476,0.730467,0.225934,0.082722,2.350946,0.581948
3421,514,2129,1390,19020,0.068104,0.194476,0.269958,0.194476,0.730042,0.226083,0.082592,2.354651,0.582089
3422,513,2130,1390,19020,0.068104,0.194098,0.269574,0.194098,0.730426,0.225693,0.082549,2.351304,0.582314
3423,513,2130,1386,19024,0.067908,0.194098,0.270142,0.194098,0.729858,0.225892,0.082375,2.356257,0.582398
3424,513,2130,1385,19025,0.067859,0.194098,0.270285,0.194098,0.729715,0.225941,0.082332,2.357499,0.582436
3425,512,2131,1385,19025,0.067859,0.193719,0.2699,0.193719,0.7301,0.225551,0.082289,2.354143,0.582461
3426,512,2131,1384,19026,0.06781,0.193719,0.270042,0.193719,0.729958,0.2256,0.082245,2.355385,0.582473
3427,511,2132,1384,19026,0.06781,0.193341,0.269657,0.193341,0.730343,0.225209,0.082202,2.352025,0.582496
3428,511,2132,1382,19028,0.067712,0.193341,0.269942,0.193341,0.730058,0.225309,0.082115,2.35451,0.58251
3429,510,2133,1382,19028,0.067712,0.192963,0.269556,0.192963,0.730444,0.224917,0.082072,2.351145,0.582648
3430,510,2133,1381,19029,0.067663,0.192963,0.269699,0.192963,0.730301,0.224967,0.082028,2.352388,0.583041
3431,510,2133,1380,19030,0.067614,0.192963,0.269841,0.192963,0.730159,0.225017,0.081985,2.353633,0.583315
3432,510,2133,1379,19031,0.067565,0.192963,0.269984,0.192963,0.730016,0.225066,0.081942,2.354879,0.583452
3433,510,2133,1378,19032,0.067516,0.192963,0.270127,0.192963,0.729873,0.225116,0.081898,2.356126,0.583513
3434,510,2133,1377,19033,0.067467,0.192963,0.27027,0.192963,0.72973,0.225166,0.081855,2.357374,0.583586
3435,509,2134,1374,19036,0.06732,0.192584,0.270313,0.192584,0.729687,0.224923,0.081681,2.35775,0.583641
3436,508,2135,1374,19036,0.06732,0.192206,0.269926,0.192206,0.730074,0.22453,0.081638,2.354368,0.583902
3437,508,2135,1373,19037,0.067271,0.192206,0.270069,0.192206,0.729931,0.22458,0.081595,2.35562,0.583969
3438,506,2137,1361,19049,0.066683,0.191449,0.271023,0.191449,0.728977,0.22439,0.080987,2.36394,0.584036
3439,506,2137,1360,19050,0.066634,0.191449,0.271168,0.191449,0.728832,0.22444,0.080944,2.365207,0.584097
3440,506,2137,1359,19051,0.066585,0.191449,0.271314,0.191449,0.728686,0.22449,0.080901,2.366475,0.584195
3441,506,2137,1358,19052,0.066536,0.191449,0.271459,0.191449,0.728541,0.22454,0.080857,2.367745,0.58442
3442,505,2138,1358,19052,0.066536,0.191071,0.271068,0.191071,0.728932,0.224146,0.080814,2.364334,0.584578
3443,505,2138,1357,19053,0.066487,0.191071,0.271214,0.191071,0.728786,0.224195,0.08077,2.365604,0.584623
3444,505,2138,1356,19054,0.066438,0.191071,0.271359,0.191071,0.728641,0.224245,0.080727,2.366875,0.584697
3445,505,2138,1355,19055,0.066389,0.191071,0.271505,0.191071,0.728495,0.224295,0.080684,2.368147,0.585054
3446,505,2138,1354,19056,0.06634,0.191071,0.271651,0.191071,0.728349,0.224345,0.08064,2.369421,0.585153
3447,505,2138,1352,19058,0.066242,0.191071,0.271944,0.191071,0.728056,0.224444,0.080554,2.371973,0.58519
3448,504,2139,1352,19058,0.066242,0.190692,0.271552,0.190692,0.728448,0.22405,0.08051,2.368552,0.585195
3449,503,2140,1352,19058,0.066242,0.190314,0.271159,0.190314,0.728841,0.223655,0.080467,2.365126,0.585319
3450,502,2141,1352,19058,0.066242,0.189936,0.270766,0.189936,0.729234,0.22326,0.080423,2.361698,0.58539
3451,494,2149,1335,19075,0.065409,0.186909,0.270093,0.186909,0.729907,0.22093,0.079339,2.355828,0.585426
3452,494,2149,1334,19076,0.06536,0.186909,0.270241,0.186909,0.729759,0.22098,0.079296,2.357116,0.585514
3453,493,2150,1334,19076,0.06536,0.18653,0.269841,0.18653,0.730159,0.220582,0.079252,2.353633,0.585529
3454,492,2151,1334,19076,0.06536,0.186152,0.269441,0.186152,0.730559,0.220183,0.079209,2.350145,0.585582
3455,491,2152,1330,19080,0.065164,0.185774,0.269632,0.185774,0.730368,0.219982,0.078992,2.351808,0.585621
3456,486,2157,1325,19085,0.064919,0.183882,0.26836,0.183882,0.73164,0.218231,0.078558,2.340713,0.585637
3457,485,2158,1324,19086,0.06487,0.183504,0.268104,0.183504,0.731896,0.21788,0.078471,2.338479,0.585773
3458,485,2158,1323,19087,0.064821,0.183504,0.268252,0.183504,0.731748,0.217929,0.078428,2.339772,0.585947
3459,485,2158,1321,19089,0.064723,0.183504,0.268549,0.183504,0.731451,0.218027,0.078341,2.342363,0.586023
3460,485,2158,1314,19096,0.06438,0.183504,0.269594,0.183504,0.730406,0.21837,0.078038,2.351478,0.586181
3461,485,2158,1313,19097,0.064331,0.183504,0.269744,0.183504,0.730256,0.218419,0.077994,2.352786,0.586195
3462,485,2158,1312,19098,0.064282,0.183504,0.269894,0.183504,0.730106,0.218468,0.077951,2.354095,0.586229
3463,485,2158,1311,19099,0.064233,0.183504,0.270045,0.183504,0.729955,0.218518,0.077907,2.355406,0.58626
3464,485,2158,1310,19100,0.064184,0.183504,0.270195,0.183504,0.729805,0.218567,0.077864,2.356718,0.586335
3465,479,2164,1306,19104,0.063988,0.181233,0.268347,0.181233,0.731653,0.21635,0.07743,2.340602,0.586588
3466,479,2164,1304,19106,0.06389,0.181233,0.268648,0.181233,0.731352,0.216448,0.077344,2.343228,0.586858
3467,479,2164,1299,19111,0.063645,0.181233,0.269404,0.181233,0.730596,0.216693,0.077127,2.349817,0.587085
3468,479,2164,1298,19112,0.063596,0.181233,0.269555,0.181233,0.730445,0.216742,0.077083,2.351139,0.587175
3469,478,2165,1297,19113,0.063547,0.180855,0.269296,0.180855,0.730704,0.216388,0.076996,2.348875,0.587267
3470,477,2166,1296,19114,0.063498,0.180477,0.269036,0.180477,0.730964,0.216033,0.07691,2.346605,0.5877
3471,476,2167,1293,19117,0.063351,0.180098,0.269079,0.180098,0.730921,0.215775,0.076736,2.34698,0.587847
3472,476,2167,1292,19118,0.063302,0.180098,0.269231,0.180098,0.730769,0.215824,0.076693,2.348308,0.587876
3473,476,2167,1290,19120,0.063204,0.180098,0.269536,0.180098,0.730464,0.215922,0.076606,2.350967,0.587927
3474,476,2167,1289,19121,0.063155,0.180098,0.269688,0.180098,0.730312,0.215971,0.076563,2.352299,0.588227
3475,476,2167,1288,19122,0.063106,0.180098,0.269841,0.180098,0.730159,0.21602,0.076519,2.353633,0.588301
3476,475,2168,1288,19122,0.063106,0.17972,0.269427,0.17972,0.730573,0.215615,0.076476,2.35002,0.588475
3477,475,2168,1287,19123,0.063057,0.17972,0.26958,0.17972,0.73042,0.215664,0.076433,2.351354,0.588569
3478,475,2168,1286,19124,0.063008,0.17972,0.269733,0.17972,0.730267,0.215713,0.076389,2.352689,0.588711
