@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
228,2638,5,20028,382,0.981284,0.998108,0.116386,0.998108,0.883614,0.208463,0.983213,1.01515,0.011619
229,2638,5,20027,383,0.981235,0.998108,0.116391,0.998108,0.883609,0.208472,0.983169,1.015195,0.011637
230,2638,5,20026,384,0.981186,0.998108,0.116396,0.998108,0.883604,0.20848,0.983126,1.01524,0.011901
231,2637,6,20026,384,0.981186,0.99773,0.116357,0.99773,0.883643,0.208409,0.983082,1.014899,0.012234
232,2637,6,20025,385,0.981137,0.99773,0.116362,0.99773,0.883638,0.208417,0.983039,1.014944,0.012431
233,2637,6,20024,386,0.981088,0.99773,0.116367,0.99773,0.883633,0.208426,0.982996,1.014989,0.012433
234,2637,6,20023,387,0.981039,0.99773,0.116372,0.99773,0.883628,0.208434,0.982952,1.015034,0.012547
235,2637,6,20022,388,0.98099,0.99773,0.116378,0.99773,0.883622,0.208442,0.982909,1.015079,0.012964
236,2637,6,20021,389,0.980941,0.99773,0.116383,0.99773,0.883617,0.20845,0.982866,1.015123,0.013455
237,2637,6,20019,391,0.980843,0.99773,0.116393,0.99773,0.883607,0.208467,0.982779,1.015213,0.013456
238,2637,6,20018,392,0.980794,0.99773,0.116398,0.99773,0.883602,0.208475,0.982735,1.015258,0.014114
239,2637,6,20016,394,0.980696,0.99773,0.116408,0.99773,0.883592,0.208491,0.982649,1.015347,0.01428
240,2637,6,20015,395,0.980647,0.99773,0.116414,0.99773,0.883586,0.2085,0.982605,1.015392,0.014784
241,2637,6,20014,396,0.980598,0.99773,0.116419,0.99773,0.883581,0.208508,0.982562,1.015437,0.015086
242,2637,6,20013,397,0.980549,0.99773,0.116424,0.99773,0.883576,0.208516,0.982519,1.015482,0.015412
243,2637,6,20012,398,0.9805,0.99773,0.116429,0.99773,0.883571,0.208524,0.982475,1.015527,0.015788
244,2637,6,20011,399,0.980451,0.99773,0.116434,0.99773,0.883566,0.208533,0.982432,1.015572,0.015813
245,2637,6,20010,400,0.980402,0.99773,0.116439,0.99773,0.883561,0.208541,0.982388,1.015616,0.015888
246,2637,6,20009,401,0.980353,0.99773,0.116444,0.99773,0.883556,0.208549,0.982345,1.015661,0.016085
247,2637,6,20008,402,0.980304,0.99773,0.11645,0.99773,0.88355,0.208557,0.982302,1.015706,0.01613
248,2637,6,20007,403,0.980255,0.99773,0.116455,0.99773,0.883545,0.208566,0.982258,1.015751,0.017085
249,2637,6,20006,404,0.980206,0.99773,0.11646,0.99773,0.88354,0.208574,0.982215,1.015796,0.017367
250,2637,6,20005,405,0.980157,0.99773,0.116465,0.99773,0.883535,0.208582,0.982172,1.015841,0.017631
251,2637,6,20004,406,0.980108,0.99773,0.11647,0.99773,0.88353,0.20859,0.982128,1.015886,0.019291
252,2637,6,20003,407,0.980059,0.99773,0.116475,0.99773,0.883525,0.208599,0.982085,1.01593,0.019412
253,2637,6,20002,408,0.98001,0.99773,0.11648,0.99773,0.88352,0.208607,0.982041,1.015975,0.02014
254,2637,6,20001,409,0.979961,0.99773,0.116486,0.99773,0.883514,0.208615,0.981998,1.01602,0.020149
255,2637,6,20000,410,0.979912,0.99773,0.116491,0.99773,0.883509,0.208623,0.981955,1.016065,0.020406
256,2637,6,19999,411,0.979863,0.99773,0.116496,0.99773,0.883504,0.208632,0.981911,1.01611,0.020728
257,2637,6,19998,412,0.979814,0.99773,0.116501,0.99773,0.883499,0.20864,0.981868,1.016155,0.022248
258,2637,6,19996,414,0.979716,0.99773,0.116511,0.99773,0.883489,0.208656,0.981781,1.016245,0.022422
259,2637,6,19995,415,0.979667,0.99773,0.116516,0.99773,0.883484,0.208665,0.981738,1.01629,0.023601
260,2637,6,19994,416,0.979618,0.99773,0.116522,0.99773,0.883478,0.208673,0.981694,1.016335,0.023676
261,2637,6,19993,417,0.979569,0.99773,0.116527,0.99773,0.883473,0.208681,0.981651,1.016379,0.024176
262,2636,7,19993,417,0.979569,0.997351,0.116488,0.997351,0.883512,0.20861,0.981608,1.016039,0.025238
263,2636,7,19992,418,0.97952,0.997351,0.116493,0.997351,0.883507,0.208619,0.981564,1.016084,0.025337
264,2636,7,19991,419,0.979471,0.997351,0.116498,0.997351,0.883502,0.208627,0.981521,1.016129,0.025756
265,2636,7,19990,420,0.979422,0.997351,0.116503,0.997351,0.883497,0.208635,0.981477,1.016174,0.025973
266,2636,7,19989,421,0.979373,0.997351,0.116508,0.997351,0.883492,0.208643,0.981434,1.016219,0.026235
267,2636,7,19988,422,0.979324,0.997351,0.116513,0.997351,0.883487,0.208652,0.981391,1.016263,0.026267
268,2636,7,19987,423,0.979275,0.997351,0.116519,0.997351,0.883481,0.20866,0.981347,1.016308,0.026343
269,2636,7,19986,424,0.979226,0.997351,0.116524,0.997351,0.883476,0.208668,0.981304,1.016353,0.02654
270,2636,7,19985,425,0.979177,0.997351,0.116529,0.997351,0.883471,0.208676,0.981261,1.016398,0.026833
271,2636,7,19984,426,0.979128,0.997351,0.116534,0.997351,0.883466,0.208685,0.981217,1.016443,0.027027
272,2636,7,19983,427,0.979079,0.997351,0.116539,0.997351,0.883461,0.208693,0.981174,1.016488,0.027851
273,2635,8,19983,427,0.979079,0.996973,0.1165,0.996973,0.8835,0.208622,0.98113,1.016147,0.027884
274,2635,8,19982,428,0.97903,0.996973,0.116505,0.996973,0.883495,0.20863,0.981087,1.016192,0.028135
275,2635,8,19977,433,0.978785,0.996973,0.116531,0.996973,0.883469,0.208672,0.98087,1.016417,0.028941
276,2635,8,19976,434,0.978736,0.996973,0.116536,0.996973,0.883464,0.20868,0.980827,1.016462,0.02918
277,2634,9,19976,434,0.978736,0.996595,0.116497,0.996595,0.883503,0.208609,0.980783,1.016121,0.029612
278,2633,10,19976,434,0.978736,0.996216,0.116458,0.996216,0.883542,0.208538,0.98074,1.01578,0.02992
279,2633,10,19975,435,0.978687,0.996216,0.116463,0.996216,0.883537,0.208546,0.980697,1.015825,0.030864
280,2633,10,19974,436,0.978638,0.996216,0.116468,0.996216,0.883532,0.208554,0.980653,1.01587,0.030972
281,2633,10,19973,437,0.978589,0.996216,0.116474,0.996216,0.883526,0.208563,0.98061,1.015915,0.0313
282,2633,10,19972,438,0.97854,0.996216,0.116479,0.996216,0.883521,0.208571,0.980567,1.01596,0.031339
283,2633,10,19971,439,0.978491,0.996216,0.116484,0.996216,0.883516,0.208579,0.980523,1.016005,0.032574
284,2633,10,19970,440,0.978442,0.996216,0.116489,0.996216,0.883511,0.208587,0.98048,1.01605,0.032644
285,2633,10,19969,441,0.978393,0.996216,0.116494,0.996216,0.883506,0.208596,0.980436,1.016095,0.033807
286,2633,10,19968,442,0.978344,0.996216,0.116499,0.996216,0.883501,0.208604,0.980393,1.01614,0.033848
287,2632,11,19963,447,0.978099,0.995838,0.116486,0.995838,0.883514,0.208574,0.980133,1.016024,0.033942
288,2632,11,19962,448,0.97805,0.995838,0.116491,0.995838,0.883509,0.208583,0.980089,1.016069,0.034537
289,2632,11,19961,449,0.978001,0.995838,0.116496,0.995838,0.883504,0.208591,0.980046,1.016114,0.034546
290,2632,11,19960,450,0.977952,0.995838,0.116501,0.995838,0.883499,0.208599,0.980003,1.016159,0.034783
291,2632,11,19959,451,0.977903,0.995838,0.116507,0.995838,0.883493,0.208607,0.979959,1.016204,0.035106
292,2632,11,19958,452,0.977854,0.995838,0.116512,0.995838,0.883488,0.208616,0.979916,1.016249,0.035238
293,2632,11,19957,453,0.977805,0.995838,0.116517,0.995838,0.883483,0.208624,0.979872,1.016294,0.03566
294,2632,11,19956,454,0.977756,0.995838,0.116522,0.995838,0.883478,0.208632,0.979829,1.016339,0.038392
295,2632,11,19953,457,0.977609,0.995838,0.116538,0.995838,0.883462,0.208657,0.979699,1.016474,0.038743
296,2632,11,19952,458,0.97756,0.995838,0.116543,0.995838,0.883457,0.208665,0.979656,1.016519,0.039022
297,2632,11,19951,459,0.977511,0.995838,0.116548,0.995838,0.883452,0.208674,0.979612,1.016564,0.039202
298,2632,11,19950,460,0.977462,0.995838,0.116553,0.995838,0.883447,0.208682,0.979569,1.016609,0.039255
299,2631,12,19947,463,0.977315,0.99546,0.116529,0.99546,0.883471,0.208636,0.979395,1.016402,0.039537
300,2631,12,19943,467,0.977119,0.99546,0.11655,0.99546,0.88345,0.208669,0.979222,1.016582,0.039547
301,2631,12,19942,468,0.97707,0.99546,0.116555,0.99546,0.883445,0.208677,0.979178,1.016628,0.039813
302,2631,12,19941,469,0.977021,0.99546,0.11656,0.99546,0.88344,0.208685,0.979135,1.016673,0.040057
303,2631,12,19939,471,0.976923,0.99546,0.116571,0.99546,0.883429,0.208702,0.979048,1.016763,0.04023
304,2631,12,19938,472,0.976874,0.99546,0.116576,0.99546,0.883424,0.20871,0.979005,1.016808,0.040268
305,2631,12,19937,473,0.976825,0.99546,0.116581,0.99546,0.883419,0.208718,0.978962,1.016853,0.040377
306,2631,12,19936,474,0.976776,0.99546,0.116586,0.99546,0.883414,0.208727,0.978918,1.016898,0.040455
307,2631,12,19935,475,0.976727,0.99546,0.116591,0.99546,0.883409,0.208735,0.978875,1.016943,0.040533
308,2630,13,19921,489,0.976041,0.995081,0.116625,0.995081,0.883375,0.20878,0.978224,1.017233,0.040897
309,2630,13,19920,490,0.975992,0.995081,0.11663,0.995081,0.88337,0.208788,0.978181,1.017278,0.041013
310,2630,13,19919,491,0.975943,0.995081,0.116635,0.995081,0.883365,0.208796,0.978137,1.017323,0.0414
311,2630,13,19918,492,0.975894,0.995081,0.11664,0.995081,0.88336,0.208805,0.978094,1.017368,0.041665
312,2630,13,19915,495,0.975747,0.995081,0.116656,0.995081,0.883344,0.20883,0.977964,1.017503,0.041843
313,2630,13,19903,507,0.975159,0.995081,0.116718,0.995081,0.883282,0.208929,0.977443,1.018045,0.041941
314,2630,13,19902,508,0.97511,0.995081,0.116723,0.995081,0.883277,0.208937,0.9774,1.01809,0.042092
315,2630,13,19897,513,0.974865,0.995081,0.116749,0.995081,0.883251,0.208979,0.977183,1.018316,0.042692
316,2630,13,19896,514,0.974816,0.995081,0.116754,0.995081,0.883246,0.208987,0.97714,1.018361,0.043345
317,2630,13,19895,515,0.974767,0.995081,0.116759,0.995081,0.883241,0.208996,0.977096,1.018407,0.043531
318,2630,13,19894,516,0.974718,0.995081,0.116764,0.995081,0.883236,0.209004,0.977053,1.018452,0.043928
319,2630,13,19878,532,0.973934,0.995081,0.116847,0.995081,0.883153,0.209137,0.976359,1.019176,0.044334
320,2630,13,19877,533,0.973885,0.995081,0.116853,0.995081,0.883147,0.209145,0.976315,1.019221,0.04509
321,2630,13,19876,534,0.973836,0.995081,0.116858,0.995081,0.883142,0.209153,0.976272,1.019266,0.045809
322,2630,13,19875,535,0.973787,0.995081,0.116863,0.995081,0.883137,0.209162,0.976229,1.019312,0.045978
323,2630,13,19874,536,0.973738,0.995081,0.116868,0.995081,0.883132,0.20917,0.976185,1.019357,0.046093
324,2630,13,19872,538,0.97364,0.995081,0.116878,0.995081,0.883122,0.209187,0.976099,1.019448,0.046318
325,2630,13,19871,539,0.973591,0.995081,0.116884,0.995081,0.883116,0.209195,0.976055,1.019493,0.046337
326,2630,13,19870,540,0.973542,0.995081,0.116889,0.995081,0.883111,0.209203,0.976012,1.019538,0.046463
327,2630,13,19869,541,0.973493,0.995081,0.116894,0.995081,0.883106,0.209212,0.975968,1.019584,0.046996
328,2630,13,19868,542,0.973444,0.995081,0.116899,0.995081,0.883101,0.20922,0.975925,1.019629,0.047161
329,2630,13,19867,543,0.973395,0.995081,0.116904,0.995081,0.883096,0.209228,0.975882,1.019674,0.04735
330,2630,13,19866,544,0.973346,0.995081,0.11691,0.995081,0.88309,0.209237,0.975838,1.01972,0.047451
331,2630,13,19865,545,0.973297,0.995081,0.116915,0.995081,0.883085,0.209245,0.975795,1.019765,0.047475
332,2630,13,19853,557,0.972709,0.995081,0.116977,0.995081,0.883023,0.209345,0.975274,1.020309,0.047633
333,2630,13,19850,560,0.972562,0.995081,0.116993,0.995081,0.883007,0.20937,0.975144,1.020445,0.047687
334,2630,13,19849,561,0.972513,0.995081,0.116998,0.995081,0.883002,0.209378,0.975101,1.020491,0.047701
335,2630,13,19848,562,0.972464,0.995081,0.117003,0.995081,0.882997,0.209387,0.975057,1.020536,0.047823
336,2629,14,19844,566,0.972268,0.994703,0.116985,0.994703,0.883015,0.209349,0.974841,1.020375,0.047825
337,2629,14,19843,567,0.97222,0.994703,0.11699,0.994703,0.88301,0.209357,0.974797,1.02042,0.04802
338,2629,14,19842,568,0.972171,0.994703,0.116995,0.994703,0.883005,0.209365,0.974754,1.020466,0.048213
339,2629,14,19840,570,0.972073,0.994703,0.117006,0.994703,0.882994,0.209382,0.974667,1.020557,0.048536
340,2629,14,19830,580,0.971583,0.994703,0.117058,0.994703,0.882942,0.209465,0.974233,1.021011,0.049364
341,2629,14,19828,582,0.971485,0.994703,0.117068,0.994703,0.882932,0.209482,0.974147,1.021102,0.04948
342,2629,14,19827,583,0.971436,0.994703,0.117073,0.994703,0.882927,0.20949,0.974103,1.021147,0.049529
343,2629,14,19826,584,0.971387,0.994703,0.117079,0.994703,0.882921,0.209499,0.97406,1.021193,0.049535
344,2629,14,19825,585,0.971338,0.994703,0.117084,0.994703,0.882916,0.209507,0.974016,1.021238,0.049589
345,2629,14,19793,617,0.96977,0.994703,0.117251,0.994703,0.882749,0.209775,0.972628,1.022696,0.049779
346,2629,14,19790,620,0.969623,0.994703,0.117267,0.994703,0.882733,0.2098,0.972498,1.022833,0.050082
347,2628,15,19769,641,0.968594,0.994325,0.117337,0.994325,0.882663,0.209904,0.971544,1.023448,0.050319
348,2628,15,19766,644,0.968447,0.994325,0.117353,0.994325,0.882647,0.209929,0.971414,1.023585,0.050412
349,2628,15,19765,645,0.968398,0.994325,0.117358,0.994325,0.882642,0.209938,0.97137,1.023631,0.050512
350,2628,15,19764,646,0.968349,0.994325,0.117363,0.994325,0.882637,0.209946,0.971327,1.023677,0.050782
351,2628,15,19762,648,0.968251,0.994325,0.117374,0.994325,0.882626,0.209963,0.97124,1.023768,0.050885
352,2627,16,19762,648,0.968251,0.993946,0.117334,0.993946,0.882666,0.209891,0.971197,1.023424,0.051212
353,2627,16,19761,649,0.968202,0.993946,0.11734,0.993946,0.88266,0.2099,0.971153,1.02347,0.051737
354,2625,18,19757,653,0.968006,0.99319,0.117282,0.99319,0.882718,0.20979,0.970893,1.022965,0.051747
355,2624,19,19756,654,0.967957,0.992811,0.117248,0.992811,0.882752,0.209727,0.970806,1.022667,0.051832
356,2624,19,19753,657,0.96781,0.992811,0.117263,0.992811,0.882737,0.209752,0.970676,1.022804,0.052228
357,2624,19,19752,658,0.967761,0.992811,0.117269,0.992811,0.882731,0.209761,0.970633,1.022849,0.052501
358,2623,20,19752,658,0.967761,0.992433,0.117229,0.992433,0.882771,0.209689,0.97059,1.022505,0.052532
359,2623,20,19751,659,0.967712,0.992433,0.117234,0.992433,0.882766,0.209697,0.970546,1.022551,0.052675
360,2623,20,19750,660,0.967663,0.992433,0.11724,0.992433,0.88276,0.209706,0.970503,1.022597,0.052962
361,2623,20,19749,661,0.967614,0.992433,0.117245,0.992433,0.882755,0.209714,0.970459,1.022642,0.053086
362,2623,20,19748,662,0.967565,0.992433,0.11725,0.992433,0.88275,0.209723,0.970416,1.022688,0.053256
363,2623,20,19747,663,0.967516,0.992433,0.117255,0.992433,0.882745,0.209731,0.970373,1.022734,0.053353
364,2623,20,19744,666,0.967369,0.992433,0.117271,0.992433,0.882729,0.209756,0.970242,1.022871,0.053577
365,2623,20,19742,668,0.967271,0.992433,0.117281,0.992433,0.882719,0.209773,0.970156,1.022962,0.053615
366,2623,20,19741,669,0.967222,0.992433,0.117287,0.992433,0.882713,0.209781,0.970112,1.023008,0.053686
367,2623,20,19740,670,0.967173,0.992433,0.117292,0.992433,0.882708,0.20979,0.970069,1.023054,0.053706
368,2623,20,19739,671,0.967124,0.992433,0.117297,0.992433,0.882703,0.209798,0.970026,1.0231,0.053968
369,2623,20,19738,672,0.967075,0.992433,0.117302,0.992433,0.882698,0.209806,0.969982,1.023145,0.053984
370,2623,20,19737,673,0.967026,0.992433,0.117308,0.992433,0.882692,0.209815,0.969939,1.023191,0.05409
371,2623,20,19736,674,0.966977,0.992433,0.117313,0.992433,0.882687,0.209823,0.969895,1.023237,0.054177
372,2623,20,19731,679,0.966732,0.992433,0.117339,0.992433,0.882661,0.209865,0.969679,1.023466,0.054478
373,2623,20,19708,702,0.965605,0.992433,0.11746,0.992433,0.88254,0.210058,0.968681,1.02452,0.054594
374,2622,21,19696,714,0.965017,0.992054,0.117484,0.992054,0.882516,0.210088,0.968117,1.024726,0.055181
375,2622,21,19694,716,0.964919,0.992054,0.117494,0.992054,0.882506,0.210105,0.96803,1.024818,0.055354
376,2622,21,19693,717,0.96487,0.992054,0.117499,0.992054,0.882501,0.210113,0.967987,1.024864,0.055575
377,2622,21,19689,721,0.964674,0.992054,0.117521,0.992054,0.882479,0.210147,0.967813,1.025047,0.055598
378,2622,21,19688,722,0.964625,0.992054,0.117526,0.992054,0.882474,0.210155,0.96777,1.025093,0.055708
379,2622,21,19687,723,0.964576,0.992054,0.117531,0.992054,0.882469,0.210164,0.967727,1.025139,0.055815
380,2622,21,19683,727,0.96438,0.992054,0.117552,0.992054,0.882448,0.210197,0.967553,1.025323,0.055834
381,2622,21,19682,728,0.964331,0.992054,0.117557,0.992054,0.882443,0.210206,0.96751,1.025369,0.055895
382,2622,21,19681,729,0.964282,0.992054,0.117563,0.992054,0.882437,0.210214,0.967466,1.025415,0.056042
383,2621,22,19671,739,0.963792,0.991676,0.117576,0.991676,0.882424,0.210227,0.966989,1.02553,0.056182
384,2621,22,19670,740,0.963743,0.991676,0.117581,0.991676,0.882419,0.210235,0.966946,1.025576,0.056418
385,2621,22,19668,742,0.963645,0.991676,0.117592,0.991676,0.882408,0.210252,0.966859,1.025668,0.056424
386,2621,22,19667,743,0.963596,0.991676,0.117597,0.991676,0.882403,0.21026,0.966816,1.025714,0.056639
387,2621,22,19663,747,0.9634,0.991676,0.117618,0.991676,0.882382,0.210294,0.966642,1.025898,0.056817
388,2621,22,19661,749,0.963302,0.991676,0.117629,0.991676,0.882371,0.210311,0.966555,1.02599,0.057003
389,2621,22,19660,750,0.963253,0.991676,0.117634,0.991676,0.882366,0.210319,0.966512,1.026036,0.057059
390,2621,22,19652,758,0.962861,0.991676,0.117676,0.991676,0.882324,0.210387,0.966165,1.026405,0.057078
391,2621,22,19651,759,0.962812,0.991676,0.117681,0.991676,0.882319,0.210395,0.966122,1.026451,0.057279
392,2621,22,19650,760,0.962763,0.991676,0.117687,0.991676,0.882313,0.210404,0.966078,1.026497,0.057287
393,2619,24,19650,760,0.962763,0.990919,0.117607,0.990919,0.882393,0.21026,0.965991,1.025806,0.057489
394,2618,25,19648,762,0.962665,0.990541,0.117578,0.990541,0.882422,0.210205,0.965861,1.025552,0.057509
395,2618,25,19647,763,0.962616,0.990541,0.117584,0.990541,0.882416,0.210214,0.965818,1.025598,0.057623
396,2618,25,19646,764,0.962567,0.990541,0.117589,0.990541,0.882411,0.210222,0.965775,1.025644,0.057762
397,2618,25,19645,765,0.962518,0.990541,0.117594,0.990541,0.882406,0.21023,0.965731,1.02569,0.057817
398,2618,25,19643,767,0.96242,0.990541,0.117605,0.990541,0.882395,0.210247,0.965644,1.025782,0.058229
399,2617,26,19639,771,0.962224,0.990163,0.117586,0.990163,0.882414,0.210209,0.965427,1.025621,0.058256
400,2616,27,19639,771,0.962224,0.989784,0.117547,0.989784,0.882453,0.210137,0.965384,1.025275,0.058343
401,2616,27,19636,774,0.962077,0.989784,0.117562,0.989784,0.882438,0.210163,0.965254,1.025413,0.058776
402,2616,27,19620,790,0.961293,0.989784,0.117647,0.989784,0.882353,0.210298,0.96456,1.026151,0.058807
403,2616,27,19619,791,0.961244,0.989784,0.117652,0.989784,0.882348,0.210306,0.964517,1.026197,0.059263
404,2616,27,19618,792,0.961195,0.989784,0.117658,0.989784,0.882342,0.210315,0.964473,1.026244,0.059277
405,2616,27,19617,793,0.961146,0.989784,0.117663,0.989784,0.882337,0.210323,0.96443,1.02629,0.059368
406,2616,27,19616,794,0.961098,0.989784,0.117668,0.989784,0.882332,0.210332,0.964386,1.026336,0.059526
407,2616,27,19615,795,0.961049,0.989784,0.117674,0.989784,0.882326,0.21034,0.964343,1.026382,0.059605
408,2616,27,19609,801,0.960755,0.989784,0.117705,0.989784,0.882295,0.210391,0.964083,1.026659,0.059623
409,2616,27,19607,803,0.960657,0.989784,0.117716,0.989784,0.882284,0.210408,0.963996,1.026751,0.059652
410,2616,27,19606,804,0.960608,0.989784,0.117721,0.989784,0.882279,0.210416,0.963953,1.026798,0.059791
411,2616,27,19605,805,0.960559,0.989784,0.117726,0.989784,0.882274,0.210425,0.963909,1.026844,0.059829
412,2616,27,19596,814,0.960118,0.989784,0.117774,0.989784,0.882226,0.210501,0.963519,1.02726,0.059879
413,2616,27,19582,828,0.959432,0.989784,0.117848,0.989784,0.882152,0.21062,0.962912,1.027908,0.059881
414,2616,27,19579,831,0.959285,0.989784,0.117864,0.989784,0.882136,0.210645,0.962781,1.028047,0.060033
415,2616,27,19578,832,0.959236,0.989784,0.11787,0.989784,0.88213,0.210653,0.962738,1.028093,0.060206
416,2616,27,19577,833,0.959187,0.989784,0.117875,0.989784,0.882125,0.210662,0.962695,1.028139,0.060393
417,2616,27,19576,834,0.959138,0.989784,0.11788,0.989784,0.88212,0.21067,0.962651,1.028186,0.060404
418,2616,27,19575,835,0.959089,0.989784,0.117886,0.989784,0.882114,0.210679,0.962608,1.028232,0.060455
419,2616,27,19570,840,0.958844,0.989784,0.117912,0.989784,0.882088,0.210721,0.962391,1.028464,0.060738
420,2616,27,19569,841,0.958795,0.989784,0.117918,0.989784,0.882082,0.21073,0.962348,1.02851,0.060877
421,2616,27,19565,845,0.958599,0.989784,0.117939,0.989784,0.882061,0.210764,0.962174,1.028696,0.06096
422,2616,27,19561,849,0.958403,0.989784,0.11796,0.989784,0.88204,0.210798,0.962001,1.028881,0.060982
423,2616,27,19560,850,0.958354,0.989784,0.117965,0.989784,0.882035,0.210806,0.961957,1.028928,0.061115
424,2615,28,19560,850,0.958354,0.989406,0.117926,0.989406,0.882074,0.210734,0.961914,1.028581,0.061134
425,2615,28,19556,854,0.958158,0.989406,0.117947,0.989406,0.882053,0.210768,0.96174,1.028766,0.06115
426,2614,29,19556,854,0.958158,0.989028,0.117907,0.989028,0.882093,0.210696,0.961697,1.028419,0.061404
427,2614,29,19554,856,0.95806,0.989028,0.117918,0.989028,0.882082,0.210713,0.96161,1.028512,0.061586
428,2614,29,19553,857,0.958011,0.989028,0.117923,0.989028,0.882077,0.210721,0.961567,1.028558,0.061755
429,2614,29,19552,858,0.957962,0.989028,0.117928,0.989028,0.882072,0.21073,0.961523,1.028605,0.061953
430,2614,29,19544,866,0.95757,0.989028,0.117971,0.989028,0.882029,0.210798,0.961176,1.028976,0.062357
431,2614,29,19543,867,0.957521,0.989028,0.117976,0.989028,0.882024,0.210806,0.961133,1.029023,0.062474
432,2612,31,19515,895,0.956149,0.988271,0.118046,0.988271,0.881954,0.2109,0.959832,1.029629,0.062509
433,2612,31,19513,897,0.956051,0.988271,0.118056,0.988271,0.881944,0.210917,0.959745,1.029722,0.06265
434,2612,31,19512,898,0.956002,0.988271,0.118062,0.988271,0.881938,0.210926,0.959702,1.029769,0.062856
435,2612,31,19511,899,0.955953,0.988271,0.118067,0.988271,0.881933,0.210934,0.959658,1.029816,0.062924
436,2611,32,19511,899,0.955953,0.987893,0.118027,0.987893,0.881973,0.210862,0.959615,1.029468,0.063082
437,2611,32,19508,902,0.955806,0.987893,0.118043,0.987893,0.881957,0.210888,0.959485,1.029607,0.063084
438,2611,32,19507,903,0.955757,0.987893,0.118049,0.987893,0.881951,0.210896,0.959441,1.029654,0.063107
439,2611,32,19506,904,0.955708,0.987893,0.118054,0.987893,0.881946,0.210905,0.959398,1.029701,0.063122
440,2611,32,19505,905,0.955659,0.987893,0.118059,0.987893,0.881941,0.210913,0.959355,1.029747,0.063432
441,2611,32,19504,906,0.95561,0.987893,0.118065,0.987893,0.881935,0.210922,0.959311,1.029794,0.063531
442,2611,32,19503,907,0.955561,0.987893,0.11807,0.987893,0.88193,0.21093,0.959268,1.02984,0.063612
443,2611,32,19502,908,0.955512,0.987893,0.118075,0.987893,0.881925,0.210939,0.959224,1.029887,0.063628
444,2610,33,19498,912,0.955316,0.987514,0.118057,0.987514,0.881943,0.210901,0.959008,1.029725,0.063729
445,2610,33,19497,913,0.955267,0.987514,0.118062,0.987514,0.881938,0.210909,0.958964,1.029772,0.063879
446,2609,34,19495,915,0.955169,0.987136,0.118033,0.987136,0.881967,0.210854,0.958834,1.029517,0.064103
447,2609,34,19494,916,0.95512,0.987136,0.118038,0.987136,0.881962,0.210862,0.958791,1.029564,0.064159
